iso_code,location,year_month,new_cases,new_deaths,new_vaccinations,total_cases,total_deaths,people_vaccinated,people_fully_vaccinated
MOZ,Mozambique,2022-03-01,201.0,8.0,0.0,225237.0,2200.0,13251662.0,11787508.0
MOZ,Mozambique,2022-04-01,121.0,1.0,0.0,225358.0,2201.0,,
MOZ,Mozambique,2022-05-01,343.0,2.0,0.0,225701.0,2203.0,,
MOZ,Mozambique,2022-06-01,1826.0,9.0,0.0,227527.0,2212.0,,
MOZ,Mozambique,2022-07-01,2037.0,3.0,0.0,229564.0,2215.0,,
MOZ,Mozambique,2022-08-01,500.0,5.0,0.0,230064.0,2220.0,13445584.0,12837372.0
MOZ,Mozambique,2022-09-01,155.0,2.0,0.0,230219.0,2222.0,13465329.0,12861896.0
MOZ,Mozambique,2022-10-01,256.0,2.0,0.0,230475.0,2224.0,18565645.0,13573329.0
MOZ,Mozambique,2022-11-01,149.0,2.0,0.0,230624.0,2226.0,,17744639.0
MOZ,Mozambique,2022-12-01,346.0,4.0,0.0,230970.0,2230.0,18581293.0,18448526.0
MOZ,Mozambique,2023-01-01,1540.0,6.0,0.0,232510.0,2236.0,18641485.0,18466955.0
MOZ,Mozambique,2023-02-01,638.0,6.0,0.0,233148.0,2242.0,,
MOZ,Mozambique,2023-03-01,186.0,0.0,0.0,233334.0,2242.0,,
MOZ,Mozambique,2023-04-01,83.0,1.0,0.0,233417.0,2243.0,19939353.0,19765811.0
MOZ,Mozambique,2023-05-01,0.0,0.0,0.0,233417.0,2243.0,,
MOZ,Mozambique,2023-06-01,0.0,0.0,0.0,233417.0,2243.0,22869646.0,21329745.0
MOZ,Mozambique,2023-07-01,0.0,0.0,0.0,233417.0,2243.0,22869646.0,21329745.0
MOZ,Mozambique,2023-08-01,221.0,6.0,0.0,233638.0,2249.0,,
MOZ,Mozambique,2023-09-01,13.0,0.0,0.0,233651.0,2249.0,,
MOZ,Mozambique,2023-10-01,11.0,0.0,0.0,233662.0,2249.0,,
MOZ,Mozambique,2023-11-01,49.0,1.0,0.0,233711.0,2250.0,,
MOZ,Mozambique,2023-12-01,20.0,0.0,0.0,233731.0,2250.0,,
MOZ,Mozambique,2024-01-01,32.0,2.0,0.0,233763.0,2252.0,,
MOZ,Mozambique,2024-02-01,2.0,0.0,0.0,233765.0,2252.0,,
MOZ,Mozambique,2024-03-01,7.0,0.0,0.0,233772.0,2252.0,,
MOZ,Mozambique,2024-04-01,20.0,0.0,0.0,233792.0,2252.0,,
MOZ,Mozambique,2024-05-01,19.0,0.0,0.0,233811.0,2252.0,,
MOZ,Mozambique,2024-06-01,24.0,0.0,0.0,233835.0,2252.0,,
MOZ,Mozambique,2024-07-01,8.0,0.0,0.0,233843.0,2252.0,,
MOZ,Mozambique,2024-08-01,0.0,0.0,0.0,233843.0,2252.0,,
MRT,Mauritania,2020-01-01,0.0,0.0,0.0,0.0,0.0,,
MRT,Mauritania,2020-02-01,0.0,0.0,0.0,0.0,0.0,,
MRT,Mauritania,2020-03-01,5.0,0.0,0.0,5.0,0.0,,
MRT,Mauritania,2020-04-01,2.0,149.0,0.0,7.0,149.0,,
MRT,Mauritania,2020-05-01,476.0,22.0,0.0,483.0,171.0,,
MRT,Mauritania,2020-06-01,3542.0,98.0,0.0,4025.0,269.0,,
MRT,Mauritania,2020-07-01,2126.0,35.0,0.0,6151.0,304.0,,
MRT,Mauritania,2020-08-01,867.0,2.0,0.0,7018.0,306.0,,
MRT,Mauritania,2020-09-01,444.0,2.0,0.0,7462.0,308.0,,
MRT,Mauritania,2020-10-01,201.0,0.0,0.0,7663.0,308.0,,
MRT,Mauritania,2020-11-01,884.0,7.0,0.0,8547.0,315.0,,
MRT,Mauritania,2020-12-01,4969.0,22.0,0.0,13516.0,337.0,,
MRT,Mauritania,2021-01-01,3092.0,83.0,0.0,16608.0,420.0,,
MRT,Mauritania,2021-02-01,579.0,20.0,0.0,17187.0,440.0,,
MRT,Mauritania,2021-03-01,569.0,8.0,0.0,17756.0,448.0,0.0,
MRT,Mauritania,2021-04-01,436.0,6.0,0.0,18192.0,454.0,7038.0,
MRT,Mauritania,2021-05-01,1271.0,9.0,0.0,19463.0,463.0,30561.0,6770.0
MRT,Mauritania,2021-06-01,1141.0,23.0,2532.0,20604.0,486.0,152224.0,8858.0
MRT,Mauritania,2021-07-01,2951.0,42.0,2591.0,23555.0,528.0,178483.0,15293.0
MRT,Mauritania,2021-08-01,9603.0,174.0,0.0,33158.0,702.0,228536.0,21545.0
MRT,Mauritania,2021-09-01,2661.0,66.0,0.0,35819.0,768.0,311544.0,569587.0
MRT,Mauritania,2021-10-01,1403.0,26.0,0.0,37222.0,794.0,938294.0,617951.0
MRT,Mauritania,2021-11-01,1893.0,37.0,10385.0,39115.0,831.0,1060233.0,673813.0
MRT,Mauritania,2021-12-01,1338.0,31.0,9151.0,40453.0,862.0,1166230.0,767082.0
MRT,Mauritania,2022-01-01,17676.0,87.0,0.0,58129.0,949.0,1462711.0,975826.0
MRT,Mauritania,2022-02-01,500.0,30.0,0.0,58629.0,979.0,1539645.0,1043548.0
MRT,Mauritania,2022-03-01,37.0,3.0,0.0,58666.0,982.0,1558039.0,1062534.0
MRT,Mauritania,2022-04-01,17.0,0.0,0.0,58683.0,982.0,1561597.0,1066564.0
MRT,Mauritania,2022-05-01,419.0,0.0,0.0,59102.0,982.0,1567060.0,1081845.0
MRT,Mauritania,2022-06-01,326.0,0.0,0.0,59428.0,982.0,1927038.0,1334032.0
MRT,Mauritania,2022-07-01,3112.0,9.0,0.0,62540.0,991.0,1992317.0,1410195.0
MRT,Mauritania,2022-08-01,219.0,1.0,0.0,62759.0,992.0,2004100.0,1423733.0
MRT,Mauritania,2022-09-01,32.0,2.0,0.0,62791.0,994.0,2005923.0,1424532.0
MRT,Mauritania,2022-10-01,558.0,3.0,0.0,63349.0,997.0,2008576.0,1426547.0
MRT,Mauritania,2022-11-01,70.0,0.0,0.0,63419.0,997.0,2055354.0,1493969.0
MRT,Mauritania,2022-12-01,9.0,0.0,0.0,63428.0,997.0,2098993.0,1537298.0
MRT,Mauritania,2023-01-01,8.0,0.0,0.0,63436.0,997.0,,
MRT,Mauritania,2023-02-01,126.0,0.0,0.0,63438.0,997.0,2100271.0,1537811.0
MRT,Mauritania,2023-03-01,27.0,0.0,0.0,63465.0,997.0,2100559.0,1537856.0
MRT,Mauritania,2023-04-01,152.0,0.0,0.0,63617.0,997.0,2101025.0,1537893.0
MRT,Mauritania,2023-05-01,64.0,0.0,0.0,63681.0,997.0,2101236.0,1538089.0
MRT,Mauritania,2023-06-01,29.0,0.0,0.0,63710.0,997.0,,
MRT,Mauritania,2023-07-01,2.0,0.0,0.0,63712.0,997.0,,
MRT,Mauritania,2023-08-01,2.0,0.0,0.0,63714.0,997.0,2103721.0,1540533.0
MRT,Mauritania,2023-09-01,43.0,0.0,0.0,63757.0,997.0,,
MRT,Mauritania,2023-10-01,4.0,0.0,0.0,63761.0,997.0,,
MRT,Mauritania,2023-11-01,3.0,0.0,0.0,63764.0,997.0,2103754.0,1540597.0
MRT,Mauritania,2023-12-01,23.0,0.0,0.0,63787.0,997.0,,
MRT,Mauritania,2024-01-01,36.0,0.0,0.0,63823.0,997.0,,
MRT,Mauritania,2024-02-01,23.0,0.0,0.0,63846.0,997.0,,
MRT,Mauritania,2024-03-01,2.0,0.0,0.0,63848.0,997.0,,
MRT,Mauritania,2024-04-01,0.0,0.0,0.0,63848.0,997.0,,
MRT,Mauritania,2024-05-01,17.0,0.0,0.0,63865.0,997.0,,
MRT,Mauritania,2024-06-01,3.0,0.0,0.0,63868.0,997.0,,
MRT,Mauritania,2024-07-01,4.0,0.0,0.0,63872.0,997.0,,
MRT,Mauritania,2024-08-01,0.0,0.0,0.0,63872.0,997.0,,
MSR,Montserrat,2020-01-01,0.0,0.0,0.0,0.0,0.0,,
MSR,Montserrat,2020-02-01,0.0,0.0,0.0,0.0,0.0,,
MSR,Montserrat,2020-03-01,5.0,0.0,0.0,5.0,0.0,,
MSR,Montserrat,2020-04-01,6.0,1.0,0.0,11.0,1.0,,
MSR,Montserrat,2020-05-01,0.0,0.0,0.0,11.0,1.0,,
MSR,Montserrat,2020-06-01,0.0,0.0,0.0,11.0,1.0,,
MSR,Montserrat,2020-07-01,2.0,0.0,0.0,13.0,1.0,,
MSR,Montserrat,2020-08-01,0.0,0.0,0.0,13.0,1.0,,
MSR,Montserrat,2020-09-01,0.0,0.0,0.0,13.0,1.0,,
MSR,Montserrat,2020-10-01,0.0,0.0,0.0,13.0,1.0,,
MSR,Montserrat,2020-11-01,0.0,0.0,0.0,13.0,1.0,,
MSR,Montserrat,2020-12-01,0.0,0.0,0.0,13.0,1.0,,
MSR,Montserrat,2021-01-01,0.0,0.0,0.0,13.0,1.0,,
MSR,Montserrat,2021-02-01,7.0,0.0,0.0,20.0,1.0,652.0,
MSR,Montserrat,2021-03-01,0.0,0.0,0.0,20.0,1.0,1266.0,276.0
MSR,Montserrat,2021-04-01,0.0,0.0,0.0,20.0,1.0,1293.0,616.0
MSR,Montserrat,2021-05-01,0.0,0.0,0.0,20.0,1.0,1358.0,1164.0
MSR,Montserrat,2021-06-01,0.0,0.0,0.0,20.0,1.0,1411.0,1229.0
MSR,Montserrat,2021-07-01,1.0,0.0,0.0,21.0,1.0,1454.0,1337.0
MSR,Montserrat,2021-08-01,5.0,0.0,0.0,26.0,1.0,1460.0,1368.0
MSR,Montserrat,2021-09-01,7.0,0.0,0.0,33.0,1.0,1483.0,1388.0
MSR,Montserrat,2021-10-01,8.0,0.0,0.0,41.0,1.0,1502.0,1409.0
MSR,Montserrat,2021-11-01,3.0,0.0,0.0,44.0,1.0,1531.0,1417.0
MSR,Montserrat,2021-12-01,1.0,0.0,0.0,45.0,1.0,1547.0,1472.0
MSR,Montserrat,2022-01-01,117.0,0.0,0.0,162.0,1.0,1826.0,1593.0
MSR,Montserrat,2022-02-01,1.0,1.0,0.0,163.0,2.0,1869.0,1749.0
MSR,Montserrat,2022-03-01,12.0,0.0,0.0,175.0,2.0,1897.0,1804.0
MSR,Montserrat,2022-04-01,2.0,0.0,0.0,177.0,2.0,1898.0,1829.0
MSR,Montserrat,2022-05-01,781.0,2.0,0.0,958.0,4.0,1916.0,1829.0
MSR,Montserrat,2022-06-01,58.0,4.0,0.0,1016.0,8.0,2044.0,1868.0
MSR,Montserrat,2022-07-01,38.0,0.0,0.0,1054.0,8.0,2074.0,1915.0
MSR,Montserrat,2022-08-01,72.0,0.0,0.0,1126.0,8.0,2083.0,1930.0
MSR,Montserrat,2022-09-01,266.0,0.0,0.0,1392.0,8.0,2099.0,1935.0
MSR,Montserrat,2022-10-01,11.0,0.0,0.0,1403.0,8.0,2104.0,1950.0
MSR,Montserrat,2022-11-01,0.0,0.0,0.0,1403.0,8.0,,
MSR,Montserrat,2022-12-01,0.0,0.0,0.0,1403.0,8.0,2104.0,1952.0
MSR,Montserrat,2023-01-01,0.0,0.0,0.0,1403.0,8.0,,
MSR,Montserrat,2023-02-01,0.0,0.0,0.0,1403.0,8.0,,
MSR,Montserrat,2023-03-01,0.0,0.0,0.0,1403.0,8.0,,
MSR,Montserrat,2023-04-01,0.0,0.0,0.0,1403.0,8.0,,
MSR,Montserrat,2023-05-01,0.0,0.0,0.0,1403.0,8.0,,
MSR,Montserrat,2023-06-01,0.0,0.0,0.0,1403.0,8.0,,
MSR,Montserrat,2023-07-01,0.0,0.0,0.0,1403.0,8.0,,
MSR,Montserrat,2023-08-01,0.0,0.0,0.0,1403.0,8.0,,
MSR,Montserrat,2023-09-01,0.0,0.0,0.0,1403.0,8.0,,
MSR,Montserrat,2023-10-01,0.0,0.0,0.0,1403.0,8.0,,
MSR,Montserrat,2023-11-01,0.0,0.0,0.0,1403.0,8.0,,
MSR,Montserrat,2023-12-01,0.0,0.0,0.0,1403.0,8.0,,
MSR,Montserrat,2024-01-01,0.0,0.0,0.0,1403.0,8.0,,
MSR,Montserrat,2024-02-01,0.0,0.0,0.0,1403.0,8.0,,
MSR,Montserrat,2024-03-01,0.0,0.0,0.0,1403.0,8.0,,
MSR,Montserrat,2024-04-01,0.0,0.0,0.0,1403.0,8.0,,
MSR,Montserrat,2024-05-01,0.0,0.0,0.0,1403.0,8.0,,
MSR,Montserrat,2024-06-01,0.0,0.0,0.0,1403.0,8.0,,
MSR,Montserrat,2024-07-01,0.0,0.0,0.0,1403.0,8.0,,
MSR,Montserrat,2024-08-01,0.0,0.0,0.0,1403.0,8.0,,
MTQ,Martinique,2020-01-01,0.0,0.0,0.0,0.0,0.0,,
MTQ,Martinique,2020-02-01,0.0,0.0,0.0,0.0,0.0,,
MTQ,Martinique,2020-03-01,93.0,1.0,0.0,93.0,1.0,,
MTQ,Martinique,2020-04-01,77.0,13.0,0.0,170.0,14.0,,
MTQ,Martinique,2020-05-01,30.0,0.0,0.0,200.0,14.0,,
MTQ,Martinique,2020-06-01,42.0,0.0,0.0,242.0,14.0,,
MTQ,Martinique,2020-07-01,27.0,1.0,0.0,269.0,15.0,,
MTQ,Martinique,2020-08-01,327.0,1.0,0.0,596.0,16.0,,
MTQ,Martinique,2020-09-01,702.0,4.0,0.0,1298.0,20.0,,
MTQ,Martinique,2020-10-01,1502.0,7.0,0.0,2800.0,27.0,,
MTQ,Martinique,2020-11-01,2613.0,13.0,0.0,5413.0,40.0,,
MTQ,Martinique,2020-12-01,659.0,2.0,0.0,6072.0,42.0,,
MTQ,Martinique,2021-01-01,298.0,2.0,0.0,6370.0,44.0,,
MTQ,Martinique,2021-02-01,376.0,1.0,0.0,6746.0,45.0,,
MTQ,Martinique,2021-03-01,803.0,5.0,0.0,7549.0,50.0,,
MTQ,Martinique,2021-04-01,2942.0,20.0,0.0,10491.0,70.0,,
MTQ,Martinique,2021-05-01,1488.0,25.0,0.0,11979.0,95.0,,
MTQ,Martinique,2021-06-01,307.0,3.0,0.0,12286.0,98.0,,
MTQ,Martinique,2021-07-01,4929.0,6.0,0.0,17215.0,104.0,,
MTQ,Martinique,2021-08-01,18738.0,307.0,0.0,35953.0,411.0,,
MTQ,Martinique,2021-09-01,4930.0,204.0,0.0,40883.0,615.0,,
MTQ,Martinique,2021-10-01,2464.0,68.0,0.0,43347.0,683.0,,
MTQ,Martinique,2021-11-01,1829.0,27.0,0.0,45176.0,710.0,,
MTQ,Martinique,2021-12-01,2652.0,65.0,0.0,47828.0,775.0,,
MTQ,Martinique,2022-01-01,39806.0,57.0,0.0,87634.0,832.0,,
MTQ,Martinique,2022-02-01,26834.0,62.0,0.0,114468.0,894.0,,
MTQ,Martinique,2022-03-01,28707.0,18.0,0.0,143175.0,912.0,,
MTQ,Martinique,2022-04-01,6902.0,6.0,0.0,150077.0,918.0,,
MTQ,Martinique,2022-05-01,17439.0,20.0,0.0,167516.0,938.0,,
MTQ,Martinique,2022-06-01,28396.0,27.0,0.0,195912.0,965.0,,
MTQ,Martinique,2022-07-01,15660.0,33.0,0.0,211572.0,998.0,,
MTQ,Martinique,2022-08-01,4010.0,24.0,0.0,215582.0,1022.0,,
MTQ,Martinique,2022-09-01,4610.0,20.0,0.0,220192.0,1042.0,,
MTQ,Martinique,2022-10-01,3536.0,5.0,0.0,223728.0,1047.0,,
MTQ,Martinique,2022-11-01,920.0,10.0,0.0,224648.0,1057.0,,
MTQ,Martinique,2022-12-01,2742.0,22.0,0.0,227390.0,1079.0,,
MTQ,Martinique,2023-01-01,1257.0,10.0,0.0,228647.0,1089.0,,
MTQ,Martinique,2023-02-01,296.0,3.0,0.0,228943.0,1092.0,,
MTQ,Martinique,2023-03-01,536.0,3.0,0.0,229479.0,1095.0,,
MTQ,Martinique,2023-04-01,421.0,5.0,0.0,229900.0,1100.0,,
MTQ,Martinique,2023-05-01,75.0,2.0,0.0,229975.0,1102.0,,
MTQ,Martinique,2023-06-01,379.0,2.0,0.0,230354.0,1104.0,,
MTQ,Martinique,2023-07-01,0.0,0.0,0.0,230354.0,1104.0,,
MTQ,Martinique,2023-08-01,0.0,0.0,0.0,230354.0,1104.0,,
MTQ,Martinique,2023-09-01,0.0,0.0,0.0,230354.0,1104.0,,
MTQ,Martinique,2023-10-01,0.0,0.0,0.0,230354.0,1104.0,,
MTQ,Martinique,2023-11-01,0.0,0.0,0.0,230354.0,1104.0,,
MTQ,Martinique,2023-12-01,0.0,0.0,0.0,230354.0,1104.0,,
MTQ,Martinique,2024-01-01,0.0,0.0,0.0,230354.0,1104.0,,
MTQ,Martinique,2024-02-01,0.0,0.0,0.0,230354.0,1104.0,,
MTQ,Martinique,2024-03-01,0.0,0.0,0.0,230354.0,1104.0,,
MTQ,Martinique,2024-04-01,0.0,0.0,0.0,230354.0,1104.0,,
MTQ,Martinique,2024-05-01,0.0,0.0,0.0,230354.0,1104.0,,
MTQ,Martinique,2024-06-01,0.0,0.0,0.0,230354.0,1104.0,,
MTQ,Martinique,2024-07-01,0.0,0.0,0.0,230354.0,1104.0,,
MTQ,Martinique,2024-08-01,0.0,0.0,0.0,230354.0,1104.0,,
MUS,Mauritius,2020-01-01,0.0,0.0,0.0,0.0,0.0,,
MUS,Mauritius,2020-02-01,0.0,0.0,0.0,0.0,0.0,,
MUS,Mauritius,2020-03-01,102.0,2.0,0.0,102.0,2.0,,
MUS,Mauritius,2020-04-01,229.0,7.0,0.0,331.0,9.0,,
MUS,Mauritius,2020-05-01,4.0,1.0,0.0,335.0,10.0,,
MUS,Mauritius,2020-06-01,6.0,0.0,0.0,341.0,10.0,,
MUS,Mauritius,2020-07-01,3.0,0.0,0.0,344.0,10.0,,
MUS,Mauritius,2020-08-01,2.0,0.0,0.0,346.0,10.0,,
MUS,Mauritius,2020-09-01,21.0,0.0,0.0,367.0,10.0,,
MUS,Mauritius,2020-10-01,68.0,0.0,0.0,435.0,10.0,,
MUS,Mauritius,2020-11-01,68.0,0.0,0.0,503.0,10.0,,
MUS,Mauritius,2020-12-01,24.0,0.0,0.0,527.0,10.0,,
MUS,Mauritius,2021-01-01,41.0,0.0,0.0,568.0,10.0,0.0,
MUS,Mauritius,2021-02-01,42.0,0.0,0.0,610.0,10.0,3843.0,
MUS,Mauritius,2021-03-01,260.0,0.0,0.0,870.0,10.0,117323.0,
MUS,Mauritius,2021-04-01,336.0,6.0,0.0,1206.0,16.0,,
MUS,Mauritius,2021-05-01,187.0,1.0,0.0,1393.0,17.0,232673.0,168128.0
MUS,Mauritius,2021-06-01,487.0,1.0,0.0,1880.0,18.0,486034.0,220914.0
MUS,Mauritius,2021-07-01,1849.0,1.0,0.0,3729.0,19.0,634013.0,522469.0
MUS,Mauritius,2021-08-01,6467.0,10.0,0.0,10196.0,29.0,791795.0,704703.0
MUS,Mauritius,2021-09-01,11527.0,50.0,0.0,21723.0,79.0,855866.0,799689.0
MUS,Mauritius,2021-10-01,22045.0,97.0,0.0,43768.0,176.0,901578.0,848419.0
MUS,Mauritius,2021-11-01,35845.0,292.0,35153.0,79613.0,468.0,916524.0,878513.0
MUS,Mauritius,2021-12-01,10477.0,294.0,0.0,90090.0,762.0,937052.0,909900.0
MUS,Mauritius,2022-01-01,14712.0,60.0,0.0,104802.0,822.0,,
MUS,Mauritius,2022-02-01,60861.0,73.0,0.0,165663.0,895.0,,
MUS,Mauritius,2022-03-01,43886.0,73.0,0.0,209549.0,968.0,,
MUS,Mauritius,2022-04-01,12067.0,22.0,0.0,221616.0,990.0,,
MUS,Mauritius,2022-05-01,5145.0,6.0,0.0,226761.0,996.0,976846.0,944294.0
MUS,Mauritius,2022-06-01,3964.0,6.0,0.0,230725.0,1002.0,978297.0,945621.0
MUS,Mauritius,2022-07-01,17602.0,12.0,0.0,248327.0,1014.0,1021934.0,977728.0
MUS,Mauritius,2022-08-01,9795.0,9.0,0.0,258122.0,1023.0,1021934.0,977728.0
MUS,Mauritius,2022-09-01,4461.0,3.0,0.0,262583.0,1026.0,1021934.0,977728.0
MUS,Mauritius,2022-10-01,3752.0,6.0,0.0,266335.0,1032.0,1123773.0,1088142.0
MUS,Mauritius,2022-11-01,14313.0,3.0,0.0,280648.0,1035.0,1123773.0,1088142.0
MUS,Mauritius,2022-12-01,10558.0,4.0,0.0,291206.0,1039.0,1123773.0,1088142.0
MUS,Mauritius,2023-01-01,3668.0,4.0,0.0,294874.0,1043.0,1123773.0,1088142.0
MUS,Mauritius,2023-02-01,879.0,1.0,0.0,295753.0,1044.0,1123773.0,1088142.0
MUS,Mauritius,2023-03-01,1509.0,0.0,0.0,297262.0,1044.0,1123773.0,1088142.0
MUS,Mauritius,2023-04-01,3834.0,2.0,0.0,301096.0,1046.0,1123773.0,1088142.0
MUS,Mauritius,2023-05-01,5227.0,4.0,0.0,306323.0,1050.0,1123773.0,1088142.0
MUS,Mauritius,2023-06-01,1721.0,2.0,0.0,308044.0,1052.0,,
MUS,Mauritius,2023-07-01,695.0,1.0,0.0,308739.0,1053.0,1123773.0,1088142.0
MUS,Mauritius,2023-08-01,875.0,1.0,0.0,309614.0,1054.0,,
MUS,Mauritius,2023-09-01,216.0,0.0,0.0,309830.0,1054.0,,
MUS,Mauritius,2023-10-01,352.0,0.0,0.0,310182.0,1054.0,,
MUS,Mauritius,2023-11-01,2790.0,2.0,0.0,312972.0,1056.0,,
MUS,Mauritius,2023-12-01,10748.0,4.0,0.0,323720.0,1060.0,,
MUS,Mauritius,2024-01-01,3235.0,9.0,0.0,326955.0,1069.0,,
MUS,Mauritius,2024-02-01,401.0,1.0,0.0,327356.0,1070.0,,
MUS,Mauritius,2024-03-01,112.0,1.0,0.0,327468.0,1071.0,,
MUS,Mauritius,2024-04-01,138.0,1.0,0.0,327606.0,1072.0,,
MUS,Mauritius,2024-05-01,218.0,0.0,0.0,327824.0,1072.0,,
MUS,Mauritius,2024-06-01,228.0,1.0,0.0,328052.0,1073.0,,
MUS,Mauritius,2024-07-01,115.0,0.0,0.0,328167.0,1073.0,,
MUS,Mauritius,2024-08-01,0.0,0.0,0.0,328167.0,1073.0,,
MWI,Malawi,2020-01-01,0.0,0.0,0.0,0.0,0.0,,
MWI,Malawi,2020-02-01,0.0,0.0,0.0,0.0,0.0,,
MWI,Malawi,2020-03-01,0.0,0.0,0.0,0.0,0.0,,
MWI,Malawi,2020-04-01,33.0,3.0,0.0,33.0,3.0,,
MWI,Malawi,2020-05-01,246.0,1.0,0.0,279.0,4.0,,
MWI,Malawi,2020-06-01,759.0,9.0,0.0,1038.0,13.0,,
MWI,Malawi,2020-07-01,2519.0,81.0,0.0,3557.0,94.0,,
MWI,Malawi,2020-08-01,1971.0,80.0,0.0,5528.0,174.0,,
MWI,Malawi,2020-09-01,238.0,5.0,0.0,5766.0,179.0,,
MWI,Malawi,2020-10-01,121.0,4.0,0.0,5887.0,183.0,,
MWI,Malawi,2020-11-01,138.0,2.0,0.0,6025.0,185.0,,
MWI,Malawi,2020-12-01,318.0,3.0,0.0,6343.0,188.0,,
MWI,Malawi,2021-01-01,17154.0,519.0,0.0,23497.0,707.0,,
MWI,Malawi,2021-02-01,8301.0,334.0,0.0,31798.0,1041.0,,
MWI,Malawi,2021-03-01,1660.0,72.0,72673.0,33458.0,1113.0,134289.0,
MWI,Malawi,2021-04-01,553.0,34.0,101012.0,34011.0,1147.0,296127.0,
MWI,Malawi,2021-05-01,318.0,7.0,16789.0,34329.0,1154.0,355118.0,
MWI,Malawi,2021-06-01,1225.0,27.0,58293.0,35554.0,1181.0,385242.0,43165.0
MWI,Malawi,2021-07-01,12512.0,277.0,67093.0,48066.0,1458.0,453729.0,138134.0
MWI,Malawi,2021-08-01,12247.0,699.0,141163.0,60313.0,2157.0,683640.0,410484.0
MWI,Malawi,2021-09-01,1184.0,118.0,113437.0,61497.0,2275.0,804725.0,496366.0
MWI,Malawi,2021-10-01,297.0,25.0,139755.0,61794.0,2300.0,975341.0,556336.0
MWI,Malawi,2021-11-01,95.0,4.0,108539.0,61889.0,2304.0,1139688.0,601650.0
MWI,Malawi,2021-12-01,8793.0,24.0,343451.0,70682.0,2328.0,1492675.0,705769.0
MWI,Malawi,2022-01-01,13707.0,229.0,56926.0,84389.0,2557.0,1505307.0,775730.0
MWI,Malawi,2022-02-01,925.0,56.0,37862.0,85314.0,2613.0,1536112.0,811786.0
MWI,Malawi,2022-03-01,294.0,13.0,0.0,85608.0,2626.0,1570322.0,861888.0
MWI,Malawi,2022-04-01,139.0,7.0,0.0,85747.0,2633.0,1596607.0,908688.0
MWI,Malawi,2022-05-01,217.0,6.0,0.0,85964.0,2639.0,2047317.0,1139589.0
MWI,Malawi,2022-06-01,384.0,6.0,0.0,86348.0,2645.0,,
MWI,Malawi,2022-07-01,1017.0,19.0,0.0,87365.0,2664.0,2125294.0,1517989.0
MWI,Malawi,2022-08-01,469.0,11.0,0.0,87834.0,2675.0,2719685.0,2045943.0
MWI,Malawi,2022-09-01,175.0,5.0,0.0,88009.0,2680.0,3231900.0,2496426.0
MWI,Malawi,2022-10-01,88.0,3.0,0.0,88097.0,2683.0,3748590.0,2949082.0
MWI,Malawi,2022-11-01,61.0,2.0,0.0,88070.0,2685.0,3920784.0,3094056.0
MWI,Malawi,2022-12-01,90.0,0.0,0.0,88160.0,2685.0,4587043.0,
MWI,Malawi,2023-01-01,248.0,1.0,0.0,88408.0,2686.0,,
MWI,Malawi,2023-02-01,176.0,0.0,0.0,88584.0,2686.0,4604195.0,3599016.0
MWI,Malawi,2023-03-01,30.0,0.0,0.0,88614.0,2686.0,4739457.0,3714037.0
MWI,Malawi,2023-04-01,17.0,0.0,0.0,88631.0,2686.0,4856085.0,3814632.0
MWI,Malawi,2023-05-01,9.0,0.0,0.0,88640.0,2686.0,5234809.0,4092667.0
MWI,Malawi,2023-06-01,63.0,0.0,0.0,88703.0,2686.0,5343858.0,4199954.0
MWI,Malawi,2023-07-01,122.0,0.0,0.0,88825.0,2686.0,5368688.0,4223762.0
MWI,Malawi,2023-08-01,68.0,0.0,0.0,88893.0,2686.0,,
MWI,Malawi,2023-09-01,67.0,0.0,0.0,88960.0,2686.0,5433538.0,4288014.0
MWI,Malawi,2023-10-01,122.0,0.0,0.0,89082.0,2686.0,,
MWI,Malawi,2023-11-01,70.0,0.0,0.0,89152.0,2686.0,,
MWI,Malawi,2023-12-01,16.0,0.0,0.0,89168.0,2686.0,,
MWI,Malawi,2024-01-01,0.0,0.0,0.0,89168.0,2686.0,,
MWI,Malawi,2024-02-01,0.0,0.0,0.0,89168.0,2686.0,,
MWI,Malawi,2024-03-01,0.0,0.0,0.0,89168.0,2686.0,,
MWI,Malawi,2024-04-01,0.0,0.0,0.0,89168.0,2686.0,,
MWI,Malawi,2024-05-01,0.0,0.0,0.0,89168.0,2686.0,,
MWI,Malawi,2024-06-01,0.0,0.0,0.0,89168.0,2686.0,,
MWI,Malawi,2024-07-01,0.0,0.0,0.0,89168.0,2686.0,,
MWI,Malawi,2024-08-01,0.0,0.0,0.0,89168.0,2686.0,,
MYS,Malaysia,2020-01-01,4.0,0.0,0.0,4.0,0.0,,
MYS,Malaysia,2020-02-01,18.0,0.0,0.0,22.0,0.0,,
MYS,Malaysia,2020-03-01,2298.0,27.0,0.0,2320.0,27.0,,
MYS,Malaysia,2020-04-01,3422.0,71.0,0.0,5742.0,98.0,,
MYS,Malaysia,2020-05-01,2020.0,17.0,0.0,7762.0,115.0,,
MYS,Malaysia,2020-06-01,854.0,6.0,0.0,8616.0,121.0,,
MYS,Malaysia,2020-07-01,268.0,2.0,0.0,8884.0,123.0,,
MYS,Malaysia,2020-08-01,433.0,2.0,0.0,9317.0,125.0,,
MYS,Malaysia,2020-09-01,1452.0,8.0,0.0,10769.0,133.0,,
MYS,Malaysia,2020-10-01,14973.0,88.0,0.0,25742.0,221.0,,
MYS,Malaysia,2020-11-01,37434.0,133.0,0.0,63176.0,354.0,,
